STATE,CZ_TYPE,EVENT_TYPE,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,MAGNITUDE_TYPE,MAGNITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,YEAR,BEGIN_MONTH,BEGIN_DAY,BEGIN_TIME,END_MONTH,END_DAY,END_TIME,DURATION_DAYS,DURATION_HOURS,DURATION_MINUTES,TOTAL_DURATION_HR,DISTANCE_COVERED(KM),BEGIN_HOUR,BEGIN_MINUTE,END_HOUR,END_MINUTE
TEXAS,C,Thunderstorm Wind,2001-04-10 22:15:00,CST,10-APR-01 22:15:00,0,0,0,0,90000.0,0.0,3.0,S,3.0,S,E,69.0,36.15,-101.2,36.15,-101.2,2001,4,10,22:15:00,4,10,22:15:00,0,0,0,0.0,0.0,22,15,22,15
TEXAS,C,Thunderstorm Wind,2001-04-10 22:20:00,CST,10-APR-01 22:39:00,0,0,0,0,100000.0,0.0,0.0,N,4.0,NE,E,90.0,36.45,-100.63,36.48,-100.58,2001,4,10,22:20:00,4,10,22:39:00,0,0,19,0.3,8.033939883270843,22,20,22,39
TEXAS,C,Thunderstorm Wind,2001-04-10 23:00:00,CST,10-APR-01 23:00:00,0,0,0,0,70000.0,0.0,9.0,W,9.0,W,E,56.0,35.22,-100.42,35.22,-100.42,2001,4,10,23:00:00,4,10,23:00:00,0,0,0,0.0,0.0,23,0,23,0
OKLAHOMA,C,Thunderstorm Wind,2001-04-10 23:15:00,CST,10-APR-01 23:15:00,0,0,0,0,100000.0,0.0,1.0,SSE,4.0,ENE,E,65.0,36.62,-100.52,36.62,-100.52,2001,4,10,23:15:00,4,10,23:15:00,0,0,0,0.0,0.0,23,15,23,15
KANSAS,C,Thunderstorm Wind,2001-04-11 00:15:00,CST,11-APR-01 00:15:00,0,0,0,0,60000.0,0.0,0.0,N,0.0,N,M,80.0,39.47,-98.12,39.47,-98.12,2001,4,11,00:15:00,4,11,00:15:00,0,0,0,0.0,0.0,0,15,0,15
NEBRASKA,C,Thunderstorm Wind,2001-04-11 02:30:00,CST,11-APR-01 02:30:00,0,0,0,0,250000.0,0.0,3.0,W,3.0,W,E,60.0,40.65,-95.85,40.65,-95.85,2001,4,11,02:30:00,4,11,02:30:00,0,0,0,0.0,0.0,2,30,2,30
WISCONSIN,C,Thunderstorm Wind,2001-04-11 14:20:00,CST,11-APR-01 14:20:00,0,0,0,0,300000.0,0.0,4.0,S,4.0,W,E,60.0,42.73,-89.3,42.83,-89.07,2001,4,11,14:20:00,4,11,14:20:00,0,0,0,0.0,29.111129431916808,14,20,14,20
IOWA,C,Thunderstorm Wind,2001-04-11 16:19:00,CST,11-APR-01 16:19:00,0,0,0,0,100000.0,0.0,2.0,NW,2.0,NW,E,70.0,42.32,-92.2,42.32,-92.2,2001,4,11,16:19:00,4,11,16:19:00,0,0,0,0.0,0.0,16,19,16,19
MICHIGAN,C,Thunderstorm Wind,2001-04-11 22:57:00,EST,11-APR-01 23:02:00,0,0,0,0,100000.0,0.0,1.0,W,3.0,SE,E,62.0,43.55,-85.77,43.55,-85.77,2001,4,11,22:57:00,4,11,23:02:00,0,0,5,0.1,0.0,22,57,23,2
ARKANSAS,C,Thunderstorm Wind,2001-04-15 00:51:00,CST,15-APR-01 00:51:00,0,0,0,0,1000000.0,0.0,0.0,N,0.0,N,M,86.0,36.27,-94.35,36.27,-94.35,2001,4,15,00:51:00,4,15,00:51:00,0,0,0,0.0,0.0,0,51,0,51
ARKANSAS,C,Thunderstorm Wind,2001-04-15 02:15:00,CST,15-APR-01 02:15:00,0,0,0,0,100000.0,0.0,0.0,N,0.0,N,E,50.0,35.78,-92.3,35.78,-92.3,2001,4,15,02:15:00,4,15,02:15:00,0,0,0,0.0,0.0,2,15,2,15
TEXAS,C,Hail,2001-04-15 20:00:00,CST,15-APR-01 20:10:00,0,0,0,0,80000.0,0.0,9.0,N,9.0,N,HA,1.0,29.87,-99.75,29.87,-99.75,2001,4,15,20:00:00,4,15,20:10:00,0,0,10,0.2,0.0,20,0,20,10
TEXAS,C,Hail,2001-04-16 14:05:00,CST,16-APR-01 14:45:00,0,0,0,0,20000000.0,0.0,0.0,N,0.0,N,HA,1.5,29.73,-95.37,29.73,-95.37,2001,4,16,14:05:00,4,16,14:45:00,0,0,40,0.7,0.0,14,5,14,45
TEXAS,C,Hail,2001-04-16 15:05:00,CST,16-APR-01 15:15:00,0,0,0,0,2000000.0,0.0,2.0,SW,6.0,NNE,HA,2.75,29.62,-95.53,29.53,-95.45,2001,4,16,15:05:00,4,16,15:15:00,0,0,10,0.2,21.465034838569395,15,5,15,15
TEXAS,C,Hail,2001-04-16 18:07:00,CST,16-APR-01 18:07:00,0,0,0,0,100000.0,0.0,1.0,W,1.0,E,HA,1.75,33.58,-102.37,33.58,-102.37,2001,4,16,18:07:00,4,16,18:07:00,0,0,0,0.0,0.0,18,7,18,7
TEXAS,C,Hail,2001-04-16 18:30:00,CST,16-APR-01 18:45:00,0,0,0,0,500000.0,0.0,1.0,N,2.0,N,HA,2.5,32.25,-101.47,32.25,-101.47,2001,4,16,18:30:00,4,16,18:45:00,0,0,15,0.2,0.0,18,30,18,45
NEBRASKA,C,Thunderstorm Wind,2001-04-20 19:00:00,CST,20-APR-01 19:00:00,0,0,0,0,250000.0,0.0,1.0,W,1.0,W,E,70.0,40.52,-101.63,40.52,-101.63,2001,4,20,19:00:00,4,20,19:00:00,0,0,0,0.0,0.0,19,0,19,0
NEBRASKA,C,Thunderstorm Wind,2001-04-20 19:00:00,CST,20-APR-01 19:00:00,0,0,0,0,250000.0,0.0,15.0,NW,15.0,NW,E,70.0,40.67,-101.22,40.67,-101.22,2001,4,20,19:00:00,4,20,19:00:00,0,0,0,0.0,0.0,19,0,19,0
CALIFORNIA,C,Thunderstorm Wind,2001-04-20 19:55:00,PST,20-APR-01 20:00:00,0,0,0,0,350000.0,0.0,6.0,N,6.0,N,E,50.0,36.87,-119.77,36.87,-119.77,2001,4,20,19:55:00,4,20,20:00:00,0,0,5,0.1,0.0,19,55,20,0
NEBRASKA,C,Thunderstorm Wind,2001-04-20 20:15:00,CST,20-APR-01 20:15:00,0,0,0,0,500000.0,0.0,2.0,SW,2.0,SW,E,65.0,40.65,-97.28,40.65,-97.28,2001,4,20,20:15:00,4,20,20:15:00,0,0,0,0.0,0.0,20,15,20,15
NEBRASKA,C,Thunderstorm Wind,2001-04-20 21:35:00,CST,20-APR-01 21:35:00,0,0,0,0,250000.0,0.0,1.0,NNW,2.0,NNE,E,65.0,41.17,-96.05,41.17,-96.05,2001,4,20,21:35:00,4,20,21:35:00,0,0,0,0.0,0.0,21,35,21,35
IOWA,C,Thunderstorm Wind,2001-04-20 21:55:00,CST,20-APR-01 21:55:00,0,0,0,0,100000.0,0.0,2.0,NW,2.0,NW,E,57.0,42.03,-95.38,42.03,-95.38,2001,4,20,21:55:00,4,20,21:55:00,0,0,0,0.0,0.0,21,55,21,55
IOWA,C,Thunderstorm Wind,2001-04-20 23:30:00,CST,20-APR-01 23:30:00,0,0,0,0,100000.0,0.0,3.0,W,3.0,W,E,70.0,43.42,-93.53,43.42,-93.53,2001,4,20,23:30:00,4,20,23:30:00,0,0,0,0.0,0.0,23,30,23,30
IOWA,C,Thunderstorm Wind,2001-04-20 23:43:00,CST,20-APR-01 23:43:00,0,0,0,0,100000.0,0.0,3.0,W,3.0,W,E,75.0,42.52,-93.33,42.52,-93.33,2001,4,20,23:43:00,4,20,23:43:00,0,0,0,0.0,0.0,23,43,23,43
TEXAS,C,Hail,2001-04-21 17:30:00,CST,21-APR-01 17:30:00,0,0,0,0,150000.0,0.0,2.0,W,0.0,SSW,HA,1.75,33.58,-101.85,33.58,-101.85,2001,4,21,17:30:00,4,21,17:30:00,0,0,0,0.0,0.0,17,30,17,30
TEXAS,C,Hail,2001-04-21 17:33:00,CST,21-APR-01 17:33:00,0,0,0,0,100000.0,0.0,2.0,W,0.0,SSW,HA,2.0,33.58,-101.85,33.58,-101.85,2001,4,21,17:33:00,4,21,17:33:00,0,0,0,0.0,0.0,17,33,17,33
INDIANA,C,Thunderstorm Wind,2001-04-23 14:23:00,EST,23-APR-01 14:28:00,0,0,0,0,150000.0,0.0,3.0,SSE,3.0,SSE,E,52.0,40.35,-86.75,40.35,-86.75,2001,4,23,14:23:00,4,23,14:28:00,0,0,5,0.1,0.0,14,23,14,28
MICHIGAN,C,Thunderstorm Wind,2001-04-23 15:30:00,EST,23-APR-01 15:43:00,0,0,0,0,75000.0,0.0,3.0,WSW,1.0,W,E,53.0,42.6,-84.37,42.6,-84.37,2001,4,23,15:30:00,4,23,15:43:00,0,0,13,0.2,0.0,15,30,15,43
ALABAMA,C,Thunderstorm Wind,2001-04-29 17:20:00,CST,29-APR-01 17:20:00,0,0,0,0,70000.0,0.0,1.0,N,1.0,N,E,50.0,34.02,-86.02,34.02,-86.02,2001,4,29,17:20:00,4,29,17:20:00,0,0,0,0.0,0.0,17,20,17,20
TEXAS,C,Hail,2001-04-30 19:30:00,CST,30-APR-01 19:30:00,0,0,0,0,70000.0,0.0,1.0,SW,1.0,SW,HA,2.75,35.35,-101.38,35.35,-101.38,2001,4,30,19:30:00,4,30,19:30:00,0,0,0,0.0,0.0,19,30,19,30
NEBRASKA,C,Hail,2001-04-30 20:30:00,CST,30-APR-01 21:05:00,0,0,0,0,200000000.0,0.0,1.0,NNW,2.0,NNE,HA,1.75,41.27,-96.0,41.27,-96.0,2001,4,30,20:30:00,4,30,21:05:00,0,0,35,0.6,0.0,20,30,21,5
MINNESOTA,C,Hail,2001-05-01 16:15:00,CST,01-MAY-01 16:15:00,0,0,0,0,500000.0,0.0,2.0,N,2.0,WSW,HA,1.75,44.87,-93.53,44.87,-93.53,2001,5,1,16:15:00,5,1,16:15:00,0,0,0,0.0,0.0,16,15,16,15
MINNESOTA,C,Hail,2001-05-01 16:40:00,CST,01-MAY-01 16:40:00,0,0,0,0,10000000.0,0.0,1.0,S,0.0,SE,HA,2.0,45.0,-93.28,45.0,-93.28,2001,5,1,16:40:00,5,1,16:40:00,0,0,0,0.0,0.0,16,40,16,40
MINNESOTA,C,Hail,2001-05-01 16:55:00,CST,01-MAY-01 16:55:00,0,0,0,0,2000000.0,0.0,0.0,W,6.0,SE,HA,4.0,45.33,-93.0,45.33,-93.0,2001,5,1,16:55:00,5,1,16:55:00,0,0,0,0.0,0.0,16,55,16,55
MINNESOTA,C,Hail,2001-05-01 17:00:00,CST,01-MAY-01 17:00:00,0,0,0,0,2000000.0,0.0,3.0,E,3.0,E,HA,1.25,44.97,-93.15,44.97,-93.15,2001,5,1,17:00:00,5,1,17:00:00,0,0,0,0.0,0.0,17,0,17,0
WISCONSIN,C,Hail,2001-05-01 17:40:00,CST,01-MAY-01 17:40:00,0,0,0,0,20000000.0,0.0,7.0,S,7.0,S,HA,2.75,44.85,-92.63,44.85,-92.63,2001,5,1,17:40:00,5,1,17:40:00,0,0,0,0.0,0.0,17,40,17,40
WISCONSIN,C,Hail,2001-05-01 17:40:00,CST,01-MAY-01 17:40:00,0,0,0,0,3000000.0,0.0,7.0,S,7.0,S,HA,1.75,44.85,-92.63,44.85,-92.63,2001,5,1,17:40:00,5,1,17:40:00,0,0,0,0.0,0.0,17,40,17,40
MINNESOTA,C,Hail,2001-05-01 17:45:00,CST,01-MAY-01 17:45:00,0,0,0,0,1000000.0,0.0,7.0,S,7.0,S,HA,2.0,44.8,-92.78,44.8,-92.78,2001,5,1,17:45:00,5,1,17:45:00,0,0,0,0.0,0.0,17,45,17,45
WISCONSIN,C,Hail,2001-05-01 18:35:00,CST,01-MAY-01 18:45:00,0,0,0,0,100000.0,0.0,8.0,WSW,0.0,SSE,HA,1.75,44.88,-91.92,44.88,-91.92,2001,5,1,18:35:00,5,1,18:45:00,0,0,10,0.2,0.0,18,35,18,45
WISCONSIN,C,Thunderstorm Wind,2001-05-01 19:10:00,CST,01-MAY-01 19:10:00,0,0,0,0,500000.0,0.0,6.0,NW,6.0,NW,E,60.0,45.1,-91.48,45.1,-91.48,2001,5,1,19:10:00,5,1,19:10:00,0,0,0,0.0,0.0,19,10,19,10
TEXAS,C,Hail,2001-05-02 17:52:00,CST,02-MAY-01 17:52:00,0,0,0,0,75000.0,25000.0,2.0,W,0.0,ENE,HA,1.75,34.42,-100.2,34.42,-100.2,2001,5,2,17:52:00,5,2,17:52:00,0,0,0,0.0,0.0,17,52,17,52
TEXAS,C,Hail,2001-05-02 18:15:00,CST,02-MAY-01 18:15:00,0,0,0,0,100000.0,50000.0,0.0,N,3.0,W,HA,2.75,34.37,-100.38,34.37,-100.38,2001,5,2,18:15:00,5,2,18:15:00,0,0,0,0.0,0.0,18,15,18,15
TEXAS,C,Hail,2001-05-02 19:05:00,CST,02-MAY-01 19:05:00,0,0,0,0,350000.0,0.0,2.0,W,0.0,ENE,HA,2.75,34.42,-100.2,34.42,-100.2,2001,5,2,19:05:00,5,2,19:05:00,0,0,0,0.0,0.0,19,5,19,5
FLORIDA,C,Hail,2001-05-03 17:30:00,EST,03-MAY-01 17:40:00,0,0,0,0,250000.0,0.0,1.0,ENE,1.0,ENE,HA,3.0,27.67,-82.72,27.73,-82.75,2001,5,3,17:30:00,5,3,17:40:00,0,0,10,0.2,13.670653296583733,17,30,17,40
WISCONSIN,C,Thunderstorm Wind,2001-05-03 18:00:00,CST,03-MAY-01 18:00:00,0,0,0,0,100000.0,0.0,3.0,E,3.0,E,E,51.0,42.82,-89.43,42.82,-89.43,2001,5,3,18:00:00,5,3,18:00:00,0,0,0,0.0,0.0,18,0,18,0
TEXAS,C,Hail,2001-05-03 19:45:00,CST,03-MAY-01 19:45:00,0,0,0,0,100000.0,200000.0,0.0,N,0.0,N,HA,2.5,33.33,-102.2,33.33,-102.2,2001,5,3,19:45:00,5,3,19:45:00,0,0,0,0.0,0.0,19,45,19,45
OKLAHOMA,C,Hail,2001-05-06 17:05:00,CST,06-MAY-01 17:05:00,0,0,0,0,500000.0,0.0,0.0,N,0.0,N,HA,1.75,36.27,-95.85,36.27,-95.85,2001,5,6,17:05:00,5,6,17:05:00,0,0,0,0.0,0.0,17,5,17,5
MINNESOTA,C,Thunderstorm Wind,2001-05-06 17:20:00,CST,06-MAY-01 17:20:00,0,0,0,0,100000.0,0.0,0.0,N,6.0,SE,E,57.0,45.23,-93.3,45.23,-93.3,2001,5,6,17:20:00,5,6,17:20:00,0,0,0,0.0,0.0,17,20,17,20
ARKANSAS,C,Hail,2001-05-06 18:30:00,CST,06-MAY-01 18:30:00,0,0,0,0,100000.0,0.0,2.0,NE,2.0,NE,HA,2.0,35.93,-93.68,35.93,-93.68,2001,5,6,18:30:00,5,6,18:30:00,0,0,0,0.0,0.0,18,30,18,30
TEXAS,C,Hail,2001-05-06 18:38:00,CST,06-MAY-01 18:55:00,0,0,0,0,120000000.0,30000000.0,4.0,NW,5.0,WNW,HA,4.0,29.42,-98.5,29.42,-98.5,2001,5,6,18:38:00,5,6,18:55:00,0,0,17,0.3,0.0,18,38,18,55
NEBRASKA,C,Hail,2001-05-09 18:00:00,CST,09-MAY-01 18:00:00,0,0,0,0,70000.0,0.0,5.0,NE,5.0,NE,HA,2.0,41.17,-99.15,41.17,-99.15,2001,5,9,18:00:00,5,9,18:00:00,0,0,0,0.0,0.0,18,0,18,0
MINNESOTA,C,Thunderstorm Wind,2001-05-09 19:23:00,CST,09-MAY-01 19:23:00,0,0,0,0,200000.0,0.0,2.0,S,2.0,WSW,E,65.0,44.52,-92.9,44.52,-92.9,2001,5,9,19:23:00,5,9,19:23:00,0,0,0,0.0,0.0,19,23,19,23
NEBRASKA,C,Hail,2001-05-13 04:50:00,CST,13-MAY-01 05:08:00,0,0,0,0,1000000.0,0.0,1.0,NNW,2.0,NNE,HA,2.5,41.27,-96.0,41.27,-96.0,2001,5,13,04:50:00,5,13,05:08:00,0,0,18,0.3,0.0,4,50,5,8
IOWA,C,Hail,2001-05-13 08:02:00,CST,13-MAY-01 08:02:00,0,0,0,0,75000.0,5000.0,0.0,E,1.0,E,HA,3.0,41.4,-95.02,41.4,-95.02,2001,5,13,08:02:00,5,13,08:02:00,0,0,0,0.0,0.0,8,2,8,2
WISCONSIN,C,Hail,2001-05-14 11:28:00,CST,14-MAY-01 11:28:00,0,0,0,0,150000.0,0.0,2.0,S,3.0,E,HA,2.5,43.2,-88.72,43.2,-88.72,2001,5,14,11:28:00,5,14,11:28:00,0,0,0,0.0,0.0,11,28,11,28
WISCONSIN,C,Hail,2001-05-14 11:32:00,CST,14-MAY-01 11:32:00,0,0,0,0,300000.0,0.0,2.0,S,3.0,E,HA,3.75,43.2,-88.72,43.2,-88.72,2001,5,14,11:32:00,5,14,11:32:00,0,0,0,0.0,0.0,11,32,11,32
NORTH DAKOTA,C,Hail,2001-05-15 14:05:00,CST,15-MAY-01 14:05:00,1,0,0,0,10000000.0,0.0,1.0,SE,1.0,SE,HA,2.0,47.92,-97.05,47.92,-97.05,2001,5,15,14:05:00,5,15,14:05:00,0,0,0,0.0,0.0,14,5,14,5
TEXAS,C,Hail,2001-05-17 17:25:00,CST,17-MAY-01 17:25:00,0,0,0,0,100000.0,100000.0,1.0,NW,3.0,SW,HA,2.75,33.73,-101.83,33.73,-101.83,2001,5,17,17:25:00,5,17,17:25:00,0,0,0,0.0,0.0,17,25,17,25
TEXAS,C,Hail,2001-05-17 18:23:00,CST,17-MAY-01 18:23:00,0,0,0,0,75000.0,100000.0,1.0,W,1.0,E,HA,1.75,33.58,-102.37,33.58,-102.37,2001,5,17,18:23:00,5,17,18:23:00,0,0,0,0.0,0.0,18,23,18,23
WEST VIRGINIA,C,Hail,2001-05-18 17:05:00,EST,18-MAY-01 17:05:00,0,0,0,0,150000.0,0.0,0.0,N,0.0,N,HA,2.0,38.72,-81.97,38.72,-81.97,2001,5,18,17:05:00,5,18,17:05:00,0,0,0,0.0,0.0,17,5,17,5
OKLAHOMA,C,Hail,2001-05-20 17:07:00,CST,20-MAY-01 17:07:00,0,0,0,0,100000.0,0.0,1.0,WNW,1.0,NNE,HA,1.75,36.15,-96.12,36.15,-96.12,2001,5,20,17:07:00,5,20,17:07:00,0,0,0,0.0,0.0,17,7,17,7
TEXAS,C,Hail,2001-05-20 17:10:00,CST,20-MAY-01 17:35:00,0,0,0,0,150000.0,200000.0,0.0,N,0.0,N,HA,4.0,29.23,-97.95,29.23,-97.95,2001,5,20,17:10:00,5,20,17:35:00,0,0,25,0.4,0.0,17,10,17,35
COLORADO,C,Thunderstorm Wind,2001-05-20 17:46:00,MST,20-MAY-01 17:46:00,0,0,0,0,2500000.0,0.0,2.0,N,2.0,N,M,75.0,38.33,-104.75,38.33,-104.75,2001,5,20,17:46:00,5,20,17:46:00,0,0,0,0.0,0.0,17,46,17,46
OKLAHOMA,C,Hail,2001-05-20 18:45:00,CST,20-MAY-01 18:45:00,0,0,0,0,1000000.0,0.0,3.0,E,3.0,E,HA,1.75,36.75,-96.0,36.75,-96.0,2001,5,20,18:45:00,5,20,18:45:00,0,0,0,0.0,0.0,18,45,18,45
OKLAHOMA,C,Hail,2001-05-20 18:45:00,CST,20-MAY-01 18:45:00,0,0,0,0,100000.0,0.0,2.0,E,2.0,E,HA,1.75,36.62,-95.27,36.62,-95.27,2001,5,20,18:45:00,5,20,18:45:00,0,0,0,0.0,0.0,18,45,18,45
OKLAHOMA,C,Thunderstorm Wind,2001-05-20 21:10:00,CST,20-MAY-01 21:10:00,0,0,0,0,60000.0,0.0,10.0,S,10.0,S,E,56.0,36.58,-102.52,36.58,-102.52,2001,5,20,21:10:00,5,20,21:10:00,0,0,0,0.0,0.0,21,10,21,10
TEXAS,C,Hail,2001-05-20 21:10:00,CST,20-MAY-01 21:25:00,0,0,0,0,200000.0,0.0,12.0,NNE,12.0,NNE,HA,3.5,30.5,-97.68,30.5,-97.68,2001,5,20,21:10:00,5,20,21:25:00,0,0,15,0.2,0.0,21,10,21,25
OKLAHOMA,C,Thunderstorm Wind,2001-05-20 21:50:00,CST,20-MAY-01 21:50:00,0,0,0,0,500000.0,25000.0,3.0,SW,3.0,SW,E,80.0,36.83,-101.25,36.83,-101.25,2001,5,20,21:50:00,5,20,21:50:00,0,0,0,0.0,0.0,21,50,21,50
OKLAHOMA,C,Thunderstorm Wind,2001-05-20 22:30:00,CST,20-MAY-01 22:30:00,0,0,0,0,350000.0,0.0,5.0,E,5.0,E,E,61.0,36.67,-101.4,36.67,-101.4,2001,5,20,22:30:00,5,20,22:30:00,0,0,0,0.0,0.0,22,30,22,30
MISSISSIPPI,C,Thunderstorm Wind,2001-05-21 04:30:00,CST,21-MAY-01 04:35:00,0,0,0,0,100000.0,0.0,2.0,SE,2.0,SE,E,80.0,34.95,-89.8,34.95,-89.8,2001,5,21,04:30:00,5,21,04:35:00,0,0,5,0.1,0.0,4,30,4,35
GEORGIA,C,Hail,2001-05-24 17:05:00,EST,24-MAY-01 17:05:00,0,0,0,0,1800000.0,0.0,1.0,WNW,4.0,E,HA,2.75,34.3,-84.45,34.3,-84.45,2001,5,24,17:05:00,5,24,17:05:00,0,0,0,0.0,0.0,17,5,17,5
WASHINGTON,C,Thunderstorm Wind,2001-05-24 18:40:00,PST,24-MAY-01 18:50:00,0,0,0,0,125000.0,1000000.0,9.0,SE,2.0,SW,M,67.0,48.37,-119.58,48.42,-119.52,2001,5,24,18:40:00,5,24,18:50:00,0,0,10,0.2,11.973200460313759,18,40,18,50
FLORIDA,C,Hail,2001-05-25 16:55:00,EST,25-MAY-01 16:55:00,0,0,0,0,100000.0,0.0,3.0,E,1.0,E,HA,1.75,28.03,-81.507,28.03,-81.93,2001,5,25,16:55:00,5,25,16:55:00,0,0,0,0.0,41.531285851623224,16,55,16,55
TEXAS,C,Thunderstorm Wind,2001-05-26 00:12:00,CST,26-MAY-01 00:20:00,0,0,0,0,270000.0,0.0,5.0,E,15.0,E,M,84.0,29.32,-100.33,29.32,-100.17,2001,5,26,00:12:00,5,26,00:20:00,0,0,8,0.1,15.516976839403204,0,12,0,20
TEXAS,C,Thunderstorm Wind,2001-05-26 18:30:00,CST,26-MAY-01 18:30:00,0,0,0,0,100000.0,10000.0,8.0,SW,8.0,SW,E,60.0,32.65,-102.05,32.65,-102.05,2001,5,26,18:30:00,5,26,18:30:00,0,0,0,0.0,0.0,18,30,18,30
KANSAS,C,Thunderstorm Wind,2001-05-27 17:15:00,CST,27-MAY-01 17:15:00,0,0,0,0,500000.0,0.0,2.0,W,2.0,W,M,82.0,37.52,-100.75,37.52,-100.75,2001,5,27,17:15:00,5,27,17:15:00,0,0,0,0.0,0.0,17,15,17,15
VIRGINIA,C,Hail,2001-05-27 17:30:00,EST,27-MAY-01 17:30:00,0,0,0,0,250000.0,0.0,2.0,SW,2.0,SW,HA,1.75,39.03,-77.48,39.03,-77.48,2001,5,27,17:30:00,5,27,17:30:00,0,0,0,0.0,0.0,17,30,17,30
OKLAHOMA,C,Thunderstorm Wind,2001-05-27 17:45:00,CST,27-MAY-01 18:00:00,0,0,0,0,100000.0,0.0,1.0,ESE,1.0,ESE,E,69.0,36.85,-100.05,36.85,-100.05,2001,5,27,17:45:00,5,27,18:00:00,0,0,15,0.2,0.0,17,45,18,0
OKLAHOMA,C,Thunderstorm Wind,2001-05-27 19:00:00,CST,27-MAY-01 19:00:00,0,0,0,0,125000.0,0.0,2.0,S,2.0,S,E,61.0,36.27,-99.88,36.27,-99.88,2001,5,27,19:00:00,5,27,19:00:00,0,0,0,0.0,0.0,19,0,19,0
OKLAHOMA,C,Thunderstorm Wind,2001-05-28 00:40:00,CST,28-MAY-01 00:40:00,0,0,0,0,325000.0,0.0,0.0,N,0.0,N,E,69.0,34.02,-95.52,34.02,-95.52,2001,5,28,00:40:00,5,28,00:40:00,0,0,0,0.0,0.0,0,40,0,40
NORTH CAROLINA,C,Thunderstorm Wind,2001-05-28 09:40:00,EST,28-MAY-01 09:50:00,0,0,0,0,465000.0,0.0,4.0,NNE,3.0,E,E,70.0,35.15,-78.1,35.07,-78.12,2001,5,28,09:40:00,5,28,09:50:00,0,0,10,0.2,17.889575820910036,9,40,9,50
COLORADO,C,Thunderstorm Wind,2001-05-28 18:23:00,MST,28-MAY-01 18:23:00,7,0,0,0,400000.0,0.0,2.0,SE,1.0,WNW,E,105.0,38.82,-104.35,38.83,-104.4,2001,5,28,18:23:00,5,28,18:23:00,0,0,0,0.0,4.870487106239317,18,23,18,23
COLORADO,C,Hail,2001-05-29 11:40:00,MST,29-MAY-01 13:00:00,0,0,0,0,5000000.0,0.0,0.0,N,0.0,N,HA,3.0,38.08,-102.62,38.08,-102.62,2001,5,29,11:40:00,5,29,13:00:00,0,1,20,1.3,0.0,11,40,13,0
KANSAS,C,Thunderstorm Wind,2001-05-29 18:00:00,CST,29-MAY-01 18:00:00,0,0,0,0,100000.0,0.0,2.0,SSE,2.0,SE,E,87.0,37.73,-99.93,37.73,-99.93,2001,5,29,18:00:00,5,29,18:00:00,0,0,0,0.0,0.0,18,0,18,0
TEXAS,C,Hail,2001-05-29 18:05:00,CST,29-MAY-01 18:05:00,0,0,0,0,200000.0,0.0,7.0,W,7.0,W,HA,3.0,34.47,-101.3,34.47,-101.3,2001,5,29,18:05:00,5,29,18:05:00,0,0,0,0.0,0.0,18,5,18,5
KANSAS,C,Thunderstorm Wind,2001-05-29 22:30:00,CST,29-MAY-01 22:30:00,0,0,0,0,75000.0,0.0,3.0,NE,4.0,W,E,65.0,37.4,-97.23,37.4,-97.23,2001,5,29,22:30:00,5,29,22:30:00,0,0,0,0.0,0.0,22,30,22,30
TEXAS,C,Hail,2001-05-30 17:51:00,CST,30-MAY-01 17:51:00,0,0,0,0,4000000.0,0.0,0.0,N,0.0,N,HA,2.75,32.45,-99.73,32.45,-99.73,2001,5,30,17:51:00,5,30,17:51:00,0,0,0,0.0,0.0,17,51,17,51
TEXAS,C,Hail,2001-05-30 20:20:00,CST,30-MAY-01 20:20:00,0,0,0,0,100000.0,3000000.0,1.0,W,4.0,SE,HA,1.75,33.92,-102.32,33.92,-102.32,2001,5,30,20:20:00,5,30,20:20:00,0,0,0,0.0,0.0,20,20,20,20
TEXAS,C,Hail,2001-05-30 21:04:00,CST,30-MAY-01 21:04:00,0,0,0,0,25000000.0,0.0,2.0,W,0.0,SSW,HA,1.0,33.58,-101.85,33.58,-101.85,2001,5,30,21:04:00,5,30,21:04:00,0,0,0,0.0,0.0,21,4,21,4
TEXAS,C,Hail,2001-05-30 21:05:00,CST,30-MAY-01 21:05:00,0,0,0,0,10000000.0,0.0,2.0,W,0.0,SSW,HA,0.75,33.58,-101.85,33.58,-101.85,2001,5,30,21:05:00,5,30,21:05:00,0,0,0,0.0,0.0,21,5,21,5
TEXAS,C,Hail,2001-05-30 21:05:00,CST,30-MAY-01 21:05:00,0,0,0,0,25000000.0,0.0,2.0,W,0.0,SSW,HA,1.0,33.58,-101.85,33.58,-101.85,2001,5,30,21:05:00,5,30,21:05:00,0,0,0,0.0,0.0,21,5,21,5
TEXAS,C,Hail,2001-05-30 21:09:00,CST,30-MAY-01 21:09:00,0,0,0,0,20000000.0,5000000.0,2.0,W,0.0,SSW,HA,1.0,33.58,-101.85,33.58,-101.85,2001,5,30,21:09:00,5,30,21:09:00,0,0,0,0.0,0.0,21,9,21,9
